treatment_effect,shared_proportion,noise_scale,seed,raw_gap,regression_outcome,regression_aipw,career_outcome,career_aipw,dragonnet_outcome,dragonnet_aipw,projection_outcome,projection_aipw,r_learner_outcome,regression_mse,career_mse,dragonnet_mse,projection_mse,regression_nll,career_nll,dragonnet_nll,projection_nll,regression_rl_obj,career_rl_obj,dragonnet_rl_obj,projection_rl_obj,r_learner_rl_obj,true_regression_rl_obj,true_career_rl_obj,true_dragonnet_rl_obj,true_projection_rl_obj,true_r_learner_rl_obj,regression_abs_calibration_error,career_abs_calibration_error,dragonnet_abs_calibration_error,projection_abs_calibration_error,r_learner_abs_calibration_error,regression_squared_calibration_error,career_squared_calibration_error,dragonnet_squared_calibration_error,projection_squared_calibration_error,r_learner_squared_calibration_error
0.0,0.0,0.5,0,-0.744885056098047,-0.5696723817581905,-0.7308561681529133,-0.3981889328007278,-0.5912798833144416,-0.34964418237023503,-0.5888739153097915,-0.38017437043841207,-0.5877045988040936,-0.4208935011235618,2.7105884353055405,2.2636738309930715,2.2710632531483435,2.250196799612238,0.6665176577297817,0.6541129847794648,0.6527430674566977,0.6556700947212385,2.1786212648448586,2.181073328820543,2.185229134990711,2.1792196189730673,2.195261405823692,0.2945554822624997,0.27154940901009106,0.26696215755180547,0.27417833038840494,0.29301508296737544,0.2946293237475855,0.3180056272118464,0.3098051996210065,0.3027370015902744,0.2933829695870815,0.13725529496546035,0.14655508703060527,0.14935270096393366,0.12900473298889267,0.1575531590695772
0.0,0.0,0.5,1,0.4767928147596816,0.3697547338644773,0.4928789411273834,0.4659641459484069,0.5504636238453391,0.4824065517363914,0.5632215796166998,0.48236082658009977,0.56404129995912,0.4564735242310117,1.1408891652331152,0.8675900959126827,0.8952465442658905,0.8882258399438624,0.6893498547586608,0.6655480014789267,0.6718757588336689,0.6692055940023884,0.8772131422090279,0.8690167730461479,0.8679747203834223,0.8659631892152944,0.8669700836256954,0.2638481163679633,0.2733869053855097,0.27637093824814324,0.2786443365777372,0.27496431532233556,0.19408350533997798,0.17748971814043632,0.15955195890097945,0.17649896718090294,0.1815636519240552,0.053602806186986485,0.04703802671579736,0.04220077741759828,0.050574506682055216,0.05452443766791451
0.0,0.0,0.5,2,0.8988647934768856,1.2731085455499582,0.8938248812886861,1.0355399277722126,0.7934344212459522,0.9598968035925003,0.8462619969309547,1.0324242183050114,0.852009693888098,0.6566554612484592,3.6688446024531904,3.2489806485009143,3.155450029813222,3.3361538687833168,0.6911346381613367,0.6776797879956633,0.6792907794214743,0.6815883088613487,3.1090275061567727,3.0421366663940237,3.048791440105891,3.041810183341201,3.0613504387410315,0.510436116586168,0.4246029275501318,0.40140548861840625,0.4408800993733057,0.32052555169728686,0.41063764033934264,0.3213717975410573,0.3038749352344297,0.38640345130460824,0.33268950605834186,0.27533831116778845,0.17489376365845039,0.16465413544507793,0.22328669434515877,0.1727571028313985
0.0,0.0,0.5,3,-0.6504058050987735,-1.1682788843055678,-0.6690177650632999,-1.2629849979416234,-0.7869077444898003,-1.2665146960396567,-0.7882938657198139,-0.9471121156284484,-0.7984067867645294,-0.7720385461559176,5.066924865490422,4.62303760150885,4.6243911770942505,4.791911526503959,0.6615666430280688,0.6347274848358432,0.6347026356101438,0.6345868650713261,4.55319357087074,4.579251535796307,4.592252272813633,4.534368467927718,4.504787874475317,0.43844169748861644,0.49176023629128884,0.49380040813531156,0.39553372088618305,0.3346897911320255,0.5448743457053957,0.6001117817760854,0.5991407263425337,0.4980818912364528,0.3637635320359049,0.4321949691404926,0.509145395873717,0.5797769323272653,0.3699298166375755,0.19694666104739253
0.0,0.0,0.5,4,-0.26538604624784634,-0.3894470589460712,-0.29247504764547394,-0.27897788781219135,-0.2196523984572251,-0.2310761420145371,-0.21821464502146948,-0.34358468836242906,-0.2246323874766846,-0.25633024038664604,3.44319827438763,3.1920078317972855,3.151568871211317,3.306072569664341,0.6871035317158177,0.6774351930889643,0.6828025068205881,0.6820902370405386,3.1282840417771807,3.1239869750839886,3.118279452292193,3.14072108528389,3.119800702166656,0.2747979709950824,0.2838493954810867,0.27057282812748645,0.30397238738729015,0.2621538176200554,0.2975934167538236,0.3365023988276081,0.2702337820501484,0.3754568270606471,0.28868578268514683,0.14434067726351957,0.181112660883249,0.12280218692360993,0.2267264921598242,0.12397146117842593
0.0,0.0,0.5,5,-2.2931123879090376,-2.4208791016705034,-2.218496614015607,-2.098053916095351,-2.2087588000263207,-2.107005809708563,-2.1839227802065757,-2.2249920885729173,-2.2134705513116373,-2.2925238190143338,3.724511815796361,3.5821761481572927,3.576878216491996,3.651446643964948,0.6495277907399243,0.6370860834676542,0.6370109194903888,0.6384783954904717,3.6934598180033675,3.6131311713269696,3.609393059874189,3.681783127451472,3.5561007654112964,1.1464994831986115,1.0204908474690642,1.0487657261540766,1.1234795852707955,1.1361181797233229,0.43937360069479603,0.49230824416344127,0.4875420891266808,0.4944447234462879,0.39731242374446957,0.29187276584212807,0.4141186548522808,0.4083869777114686,0.5537670779061624,0.23858799577179954
0.0,0.0,0.5,6,0.35074142287896387,0.2985350705434652,0.3425226274716656,0.33986087489124817,0.35545583577402373,0.3526852704749078,0.36765186610101763,0.35481268505623215,0.3608458057790112,0.3322873057091628,0.6292429595072163,0.5022998509772972,0.5158908122038779,0.5193623519540418,0.675881777069965,0.6650240299312971,0.6751200615706073,0.6660962202282237,0.5148608463655524,0.5113847961308868,0.5120483561121384,0.5125378176022558,0.5124596713877236,0.263836427727565,0.26773463804440245,0.2684549718247246,0.26969393294072025,0.26621047979686885,0.13131893353579036,0.10976008724821064,0.12151818504086263,0.1263235574623065,0.11015356071690915,0.028270034065347446,0.018595115551814093,0.02535355165536968,0.023816807433479883,0.01893279652505727
0.0,0.0,0.5,7,-0.38276466501790185,-0.150865794319085,-0.3906788479209609,-0.13624661083664052,-0.3507346175363903,-0.07307589750055987,-0.3583916774961855,-0.10660463696750941,-0.34831262152765213,-0.15725304856363423,1.6495495299786924,1.5751639477671266,1.587966725998459,1.5976370549179952,0.6928590809098524,0.6865531454631748,0.6901897401170026,0.6865005603085887,1.5614244909102741,1.5675210990721844,1.5692277118505888,1.5791425199835203,1.5690787983530254,0.25342209158161444,0.2533458499931177,0.2480506745681207,0.25887195991472745,0.25627515877491797,0.2640944924585415,0.2865506236094407,0.30533498960453825,0.33088817731469755,0.2798915804641339,0.10508972189681169,0.139973649503939,0.13411063257163675,0.17586138751013614,0.13527625007955474
0.0,0.0,0.5,8,-0.45011396348240784,-0.5488181513451736,-0.45939829796623005,-0.41565991536056734,-0.35544740434348854,-0.39228690996788435,-0.3854862104699611,-0.41168737196232985,-0.3823416789610324,-0.3506398407196064,1.7179493038143365,1.4183990022753625,1.402670148654002,1.5067643607591255,0.6877541440471461,0.6632979837410725,0.6699629472121392,0.6631958148156827,1.4014907312913867,1.3848607166116518,1.382925438507309,1.3822339366651326,1.3889145147994737,0.3261981363665806,0.314502223658359,0.2962080940949359,0.3073051015548702,0.28394294769143635,0.23074490578201115,0.21402378831211735,0.17693952648982936,0.1861529505787606,0.16676853026459468,0.08088395892680485,0.06941603833927129,0.04672214989889507,0.05571759313400851,0.0413406496955872
0.0,0.0,0.5,9,0.07566677114953241,0.05175267997147033,0.0670353769938888,0.015698855330716157,0.019739659901746854,0.010187555583979732,0.02155861927276516,0.034162520908177854,0.021846335600495245,0.033202497432883435,1.6068361431763007,1.4329354995509962,1.4081318791451944,1.4536006252634555,0.6567507254304039,0.640479204100883,0.6466389952110447,0.6426895345364864,1.4375098770098258,1.4366349671630487,1.4361716006112755,1.4364310059260992,1.434709371857952,0.25338063440390113,0.252863449384466,0.2523983460916222,0.2527100624022752,0.2517173988504872,0.2205142198643868,0.2035702932355682,0.2013486764873138,0.17953056742620344,0.17614653529920424,0.07713099763310224,0.06387571351174154,0.06479466558515126,0.05115194687569342,0.04681751957670817
0.0,0.0,1.0,0,-0.7420833924996358,-0.5689004884820626,-0.7255426435331005,-0.38617778029689626,-0.5800756320466607,-0.3578326232740367,-0.5955952891019038,-0.3984694483905808,-0.6035123822227484,-0.46297501469028646,3.469715545603095,3.0666061654119376,3.085619746591568,3.105310616602312,0.6665176577297817,0.6541118848517425,0.652503815211453,0.6576730840343836,2.9857247096549218,2.9915397771867434,2.9928377893828775,2.9910397401906854,3.0012593559971386,1.0394090239770064,1.0151330938025165,1.010964544764145,1.0192799736277527,1.0314567307434679,0.3304423248851209,0.3108244548071755,0.339642807295937,0.3164616959375952,0.3399015359081834,0.17745016005169537,0.16596982895854104,0.1735728500744684,0.16643998065871735,0.19103383381082842
0.0,0.0,1.0,1,0.4728760227291686,0.362761616565372,0.4897041872162721,0.45637232280100004,0.5479374868325386,0.471790082120093,0.5708627167336185,0.4514809266895974,0.5521860351507432,0.456475748348775,1.894750976133062,1.6325525042152922,1.6841453337256496,1.6638981682452259,0.6893498547586608,0.6655378804692241,0.6703052678897833,0.6687020938065266,1.6416771275768611,1.6311863505710513,1.6342213456567842,1.6319989639971693,1.6279508565315286,1.0029220917670112,1.0115038127730618,1.017388289126787,1.0131632183096129,1.0132612092196123,0.2446379436130087,0.2324231940812035,0.23979482350508058,0.20772775920391554,0.2461287799276003,0.09479712463820007,0.08857976418847625,0.08482984844180119,0.07726739496321448,0.08847812302496565
0.0,0.0,1.0,2,0.8993783593591222,1.2702073666996896,0.8945852573281483,0.9111629571466046,0.7968272341339122,0.9469165558120501,0.859356481346371,1.1490278870987458,0.839710439908521,0.674819203576223,4.424944107519863,3.962975274889699,3.955555610335758,4.054386887130581,0.6911346381613367,0.6776796332993381,0.6805496961979075,0.6814290290705167,3.8749111108589953,3.7990717116528163,3.812587977318507,3.811648395178307,3.8281381598589888,1.2661512031423536,1.1415937288426887,1.1535032976966864,1.2413720093593545,1.0783556454937642,0.45765047844036355,0.34510421755558063,0.4263930433843191,0.4170718582227239,0.39065183590954705,0.30674575842473856,0.18257291859643995,0.2838702854373328,0.26387645432891355,0.23246499397094347
0.0,0.0,1.0,3,-0.6363493705150429,-1.1726133641485952,-0.6561698720704728,-1.275172962877814,-0.7835773290121054,-1.2731678382036824,-0.7559570636948135,-0.8310693229377341,-0.7801805840319972,-0.7547598915210126,5.797432513638007,5.416941339693638,5.398247151098168,5.526630505966845,0.6615666430280688,0.63472378869977,0.6351012372624867,0.638845612862172,5.343841909709883,5.383768906655981,5.397227736373969,5.303885963902664,5.290549748764674,1.1999388694849913,1.2560618497755274,1.2538005058883477,1.117396847870494,1.0905697120614692,0.6057559971248748,0.6625594741891997,0.6413879227145758,0.4464996379953849,0.371495071706769,0.5619184763884824,0.6557030759156336,0.6703200940770547,0.34671636336161954,0.19937082136733736
0.0,0.0,1.0,4,-0.26422163038134805,-0.3857005268351912,-0.29096503784656447,-0.29484506372302854,-0.22582959095271854,-0.2178414818058935,-0.2361467947592446,-0.31546251642887746,-0.24878785867454004,-0.24346565538960344,4.186073957229228,3.9372649872368424,3.9344250098878764,4.004907064489173,0.6871035317158177,0.6774330153397157,0.6842011807828552,0.6849854096285253,3.8932489377108794,3.8891561631854548,3.8794714797461793,3.893279199700689,3.8825043221800413,1.0112478176064337,1.0152809557004012,1.0053876161971045,1.0310776442783791,0.9980614916326075,0.3318628784986009,0.32706652895309074,0.32714209858379834,0.37297223866624923,0.3519700432421068,0.15867657036528654,0.15414587328312335,0.17040751935488654,0.22644673784117145,0.18499423815085433
0.0,0.0,1.0,5,-2.3067604617810793,-2.4186251468964244,-2.2349852333117592,-2.1603777399385886,-2.219466109955223,-2.1106445402272422,-2.1928672930782285,-2.0493127158710465,-2.2340235691345622,-2.30046065080109,4.45796191365682,4.32313473621029,4.346320774944684,4.396883291237535,0.6495277907399243,0.6370868881560452,0.6373311230833497,0.6384770529078123,4.3825583940529045,4.31714804027949,4.3237569586758475,4.396417103186899,4.2525424116827635,1.8834394589796564,1.8190716297394838,1.7813860283704186,1.7553125262372724,1.8956093467887638,0.3719132650970318,0.5211959862618272,0.5739823622592048,0.537275915382332,0.4877002792739134,0.22474703151821335,0.49908608157359313,0.5642479205531574,0.6796803985053791,0.35568860427528604
0.0,0.0,1.0,6,0.34166909808236134,0.30508455030873377,0.33320631436581877,0.3534887107155633,0.34648433787829935,0.3577138134785513,0.35319087510487934,0.36013026085315625,0.3506626703094372,0.3360499073968807,1.378649440444629,1.3116684150638436,1.2928956647758307,1.3325765681066712,0.675881777069965,0.6650255320760086,0.6707880044730383,0.6667278404779434,1.2830968216448826,1.2790485821616233,1.2793218247583116,1.2827291310241353,1.280034724650078,1.0184112041922848,1.0219056635723516,1.022196845158248,1.0241263873503341,1.0197384431990926,0.18511785336458353,0.1833980549810194,0.18085882421931682,0.1944961318292126,0.19465901099598842,0.05108368052063083,0.05258964654313694,0.05155597134751311,0.0649269196779797,0.05921681983360278
0.0,0.0,1.0,7,-0.4083143633698389,-0.15226079366696674,-0.41606489272785774,-0.13918113468548107,-0.37521488595804764,-0.07632339756401438,-0.3815843284462731,-0.10954756866610163,-0.3737999764357357,-0.15823894947366413,2.4156587381736228,2.3570901444243484,2.3558384460444493,2.3737587723193294,0.6928590809098524,0.6865511674886622,0.6881607866445505,0.6864162469479078,2.3296844878361327,2.334666431351519,2.3356284794287436,2.34096115552508,2.335859033202538,0.9946643101513601,0.994476214060417,0.9885851385764911,0.9973534860562632,0.9969055067480401,0.3513335018985462,0.3043158758856959,0.3419463090888305,0.35578396619397684,0.35459924321143377,0.1833908365224966,0.14729973435463614,0.1810971767016969,0.20027636283957123,0.18623210105275959
0.0,0.0,1.0,8,-0.451339554166023,-0.5511682496829788,-0.4633795930947725,-0.4198934350750119,-0.353437342846336,-0.4020136751750884,-0.37639081190544876,-0.4320311417425501,-0.3536380602793072,-0.34882662672094933,2.4801361051655957,2.194834838170241,2.182183308168853,2.2740083997121325,0.6877541440471461,0.6632951447483468,0.6699885927392544,0.6629051272935433,2.181245280669942,2.16358565886892,2.163130185865111,2.168353124969303,2.1655913606860717,1.1066114162367569,1.0914777065410888,1.0782524530560185,1.0906675196114999,1.060993783935919,0.283883066415314,0.2615224489120014,0.25845302539269516,0.2279086174354805,0.22896983065454146,0.13466710839589482,0.10545670732109541,0.10388878686023859,0.09245932236795795,0.08969914511198293
0.0,0.0,1.0,9,0.06144125434525424,0.049725237045381836,0.052462469935600275,0.03152057047544323,0.010956123704471658,0.018623553516384284,-0.0003673633519916981,0.032044146139740895,0.01604161223242828,0.003223879602790748,2.3562637404554727,2.244453978036631,2.2622226509092656,2.246488727805993,0.6567507254304039,0.6404790764845099,0.6448000751519627,0.6423530949657162,2.2397759735368608,2.2362698163097616,2.237139613052977,2.236943520827707,2.237015469039719,1.004779641710011,1.0031211105501385,1.000375875743613,1.0009749583237955,1.0000711801395958,0.26498118623811756,0.21702807569380436,0.2579433686118439,0.2576569059119666,0.2343319537630537,0.11586309083411665,0.07730614965140535,0.10307693699822672,0.10116744223869562,0.08873554910216509
0.0,0.5,0.1,0,1.6315971153968247,1.4899363253965268,1.629861043159828,1.4903236696736941,1.6255885365198086,1.4599539049758292,1.6476762009591774,1.4120649634184481,1.6040481511904998,1.3355382942798624,1.296492372869066,0.9415436280376628,0.9476837187940321,1.014342136860589,0.6665176577297817,0.6541130325313387,0.6553200622408613,0.6507171040059646,1.0089081642062492,0.9924595667128715,0.9989926803577205,1.0221253930433583,0.9974665672133356,0.27567742754492613,0.27596283204606353,0.2737667292201086,0.2674463233900844,0.2253829412968914,0.2002875400207299,0.2148915380644261,0.2560310882195026,0.318858798294156,0.32186349955710847,0.06832133432231734,0.0782147955222989,0.11363250595131275,0.18307168611520758,0.14566439838300346
0.0,0.5,0.1,1,0.9375488574344002,0.8472786586724813,0.9336638602975896,0.796899614052263,0.8356418311552829,0.7184265817275843,0.8986909806174888,0.7456376556824593,0.8541240626675698,0.7355861441928879,0.7964108230254445,0.5473825511170121,0.534699320088029,0.5711670742466362,0.6893498547586608,0.6655462613923248,0.666521286872632,0.6620897680905627,0.5656589988886103,0.5647359475089501,0.5625060112069689,0.5640279897162581,0.5565028796254972,0.0988342799560964,0.09006273103759771,0.07642650853385313,0.08055191494080242,0.08195512613210612,0.15887010792811368,0.13024591396918325,0.16594379779069204,0.16625119551276202,0.17663192951926443,0.039364810430167124,0.02924821694669235,0.040059705170720265,0.05496914277254696,0.05000712804270549
0.0,0.5,0.1,2,-0.7347531408658328,-0.9235910585836932,-0.7264238079045233,-0.9023023941943557,-0.7491313632537592,-0.8918058883863914,-0.7807118699573122,-0.8301313125936511,-0.7456577887041255,-0.8963034013218685,1.529797744735033,1.1678049616522002,1.149189774770504,1.2069320958100538,0.6911346381613367,0.6776854243153702,0.6791300525681806,0.6813559013798673,1.155582601968624,1.1375577498322311,1.1366754094154978,1.139372568773279,1.1368485654261993,0.14205634228679637,0.15279714010761783,0.14939925526498538,0.14333164166527942,0.1499563218019043,0.2377090692915168,0.2486921138934562,0.2171551793123379,0.24214086733949172,0.23373343305923938,0.08951407290060515,0.10154949582907,0.07472406532551801,0.08939976894027193,0.08399709133943556
0.0,0.5,0.1,3,0.6887351851738338,0.774102063067377,0.7042720286253109,0.8023029884497229,0.7528623006683636,0.8398236554229184,0.7994230063598822,0.7940171949774197,0.760033484469752,0.8226280335894808,1.437713147535641,1.209612949865926,1.1913615919580425,1.237266847445891,0.6615666430280688,0.6347239611174459,0.6376310719449176,0.6346969053257031,1.189460105673577,1.1840673713692391,1.1798301430998395,1.1870411198799442,1.1766217923246394,0.09004083279590336,0.09384077460668827,0.10011510745533547,0.10198923813540758,0.10228864090303824,0.17498464893506138,0.1679813180399983,0.1530172633182397,0.22384221308729405,0.19261171584705694,0.046707213427467954,0.03932953084413876,0.03610311128436,0.08088860414244327,0.05727225160484536
0.0,0.5,0.1,4,0.3542511752189458,0.2673563610792884,0.3484110533595358,0.17359936874780316,0.23993887148940538,0.15611972141284802,0.27825174689304655,0.1678180417811216,0.2374716094375427,0.16035536343670198,0.4282138562398098,0.23362527626391305,0.23718488449904868,0.24274962853533397,0.6871035317158177,0.6774333797425623,0.696932085688814,0.6750527377572477,0.23481954064446717,0.23022928150966906,0.23220010846071576,0.23197011960827962,0.23593361819212474,0.02279271217365899,0.015787297135036883,0.014946788707876614,0.015494692432585179,0.016172467599733398,0.11636889305898139,0.10735749798829033,0.1139107130607612,0.10637645494778139,0.11834447992271446,0.020635038315818508,0.023208005685542318,0.019638717485249205,0.01692127112084605,0.02473832568763141
0.0,0.5,0.1,5,-0.9693326196880476,-0.9604737451036529,-0.9107819875757698,-0.9217804240987071,-0.9102533155291594,-0.9509848141606796,-0.8936477504233228,-0.916312751560498,-0.9255323874797854,-0.8771652448157785,1.4838156930231037,1.2056310114637228,1.1683879881152328,1.2655891766801655,0.6495277907399243,0.6375706574395104,0.6401702223343647,0.6402075469513568,1.173204263686252,1.144238369402763,1.1418304133387733,1.1530530929562939,1.135050784279834,0.15672209815783303,0.16435940396092433,0.16793417099476257,0.15414336955781693,0.1615896978537389,0.16904321544845693,0.2110362422012044,0.20930328509615467,0.19028820451256429,0.1928449781546143,0.04991978933163411,0.07137886701526336,0.07529821728364557,0.06828056860855969,0.0576905625502227
0.0,0.5,0.1,6,2.7388239655790283,2.812591414536666,2.7255485225110037,2.6384716880984755,2.5989317058204113,2.5427364896839846,2.712695109819011,2.6088689101644786,2.6808465009857194,2.668874043216216,3.0963313121506375,2.6661137072696954,2.664595916010654,2.8030327677481788,0.675881777069965,0.665024077063633,0.6667624059645139,0.6736922353696424,2.7319567238428673,2.666129475262008,2.6766303938228178,2.6976032845030895,2.662726273486373,1.066529691531887,0.9183194367893711,0.8717333646999538,0.916699674360618,0.9347598055343449,0.30176000229348093,0.2522265006534053,0.310598718358866,0.3178291115281969,0.2975112944772716,0.1344821101893243,0.11206699161488437,0.14810889906837718,0.19393012481162855,0.14326203075098798
